title,company,location,url,keywords,search_location,description
"Electrical Engineer | Remote
Electrical Engineer | Remote",,,https://www.linkedin.com/jobs/view/4466385599/?eBP=CwEAAAGguGIVejmljS_Gw_yQOR_ys26wk0CXaRyUdv9h5AK3jp-ZgsOwWfLw__rcgpSvGhZSlOKOEkQcv0yb2eFG00N6YVYiCaneEIPlrssQ4ZJyPP3DBBg-XCu8tFNwuWAcBwjOqyLQlsP1wHywoipmFB_Q0GQEMOyIDbWLoEz-OJcgEYt0VCycckrr2TmFDa4Z_2HuWoSCnftr8hZZG6Buk839I7x-jvH3Q7IDMXLmG7Hg5q4phqa60hZiUkOcfalOxoIYHPKfIOz8DV8u085LtT78EIVUR5j2mGeaIOTgdlq8pBRzD6gJfPUuvQzSVGe_kNDkqdDxD8MymJi7AomJFcR0hJzy5mMUPMdo1DBGnS4uOte8QruUglMSbO-F8Btc_SK2STX-MoDDGaDOHgKHBC0_MwNY7_IITq60qfUloycnuAGkbBdpH_T6lJetU0dNGIL0aQtu_Z-PjD7zFuj2Ep7VIIMpRjZKKeuViE1trdaMO3j4Kx5lylfLmk7aPyLQ7A&refId=Bld%2FJlUeHVqHImVnRj%2BM2Q%3D%3D&trackingId=E5PCefWyPYivPLY4XvokiA%3D%3D&trk=flagship3_search_srp_jobs,automation engineer,Sudan,
"Electronic Engineer
Electronic Engineer",,,https://www.linkedin.com/jobs/view/4457602129/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=Bld%2FJlUeHVqHImVnRj%2BM2Q%3D%3D&trackingId=TNU4Jt4SVRxKskt2mjF7VQ%3D%3D&trk=flagship3_search_srp_jobs,automation engineer,Sudan,
"Kernel Build Automation Engineer - Ubuntu Linux
Kernel Build Automation Engineer - Ubuntu Linux with verification",,,https://www.linkedin.com/jobs/view/4312477999/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=Bld%2FJlUeHVqHImVnRj%2BM2Q%3D%3D&trackingId=eGFM07WIHvZgZL1tJuuX2A%3D%3D&trk=flagship3_search_srp_jobs,automation engineer,Sudan,
Automation Test Engineer | Remote,,,https://www.linkedin.com/jobs/view/4466374721/?alternateChannel=search&eBP=CwEAAAGguGIVerpoUDumaK0Sbz56AU6AhZ5u0WCoQwUgLY0viRCmP4fE2vtsJzERIg2ErzQW2hDDkiYwwvypgffnEOTwhlrMAdkjReXsdv5Ua_keuXYzJ2cl8LbnCRWUmgh-8v4v3ZCqbQ-FIsO0Uxna59hVCVZNjz-WYFDsQ1gidqkviByJfrGaEzDUCyvWXNlyMtP-Y2WHx7O4cyXkgZjHy2Y-X4MN6ocIzobLVCh0bC49ca_j8GuCvugIiJYoxgNeq513gcBgFUJ10zEC8vUSAvKoxl6fp9lL6Ufg5m1966t-G_9jZbsMZg3nMZzBx0BfNmT5FbFHkbMQvYJbFTGL_dNJVtq4IglR4SASmgmnk1exgQB7QTxQMLD8xoyR14IVf4OzN7Hj5_f4P31WdBGdeW7NmmgYd8WWUX8H8ft6z3usTvKBAAi87wX5dVNLm1m_hX76rObkIYCr1UjYoKncsMlFnPIZErGCRjZy12aMkJXvWssaA3gOJT3xRXGYkFfyqg&refId=Bld%2FJlUeHVqHImVnRj%2BM2Q%3D%3D&trackingId=AdidT8%2BO0AGMOaavE7pUPQ%3D%3D&trk=d_flagship3_search_srp_jobs,automation engineer,Sudan,
"Electrical Engineer | Remote
Electrical Engineer | Remote",,,https://www.linkedin.com/jobs/view/4466385599/?eBP=CwEAAAGguGIxvfG7gbYMvSswD07UjJrDaEQtuuvSIMkfogLCRx7Eb9GBzz58wnSJufPpJ06eaV0KXo5YurPPYKJRKjydYTUNIK6IH7ic2dTqyfF9x5vjwPnh0ctO5tAUztI9fOXENsgZw695hbt4CGoKnFBCokqNmexK7EIYDct7uVS0Vm6N9_6HkMETsEUcGCb4uib0FeRNA87JbttOR47J5s-KEu5peh270p-um4riFWDhdiC7qI1LJKh2WAb7w2RZSDk5iUv0huR2e7FHaOhYBoCT_OUlZDphYghcGqyGOAbwHYtsuHziIx2J_diXkwP0PQYWW86hX7oKB8J4X-KPrfxOsHbVVHriI2z50sGPO1W13YoUYm94e2hUNt2cHypwTckTlfK7I-X7cdjeLVefajJ2SXjwUCCyHK_W3vo4_mG8BwO2cTn_eerbNR19PZk-bc8yjlFsk4a8SlmHWxXFSICT6NYZX2gML6ukoJizMe8Tu01QrRO1uhulTCI&refId=yxQ82xEkGTdO14FmJ3Yx5g%3D%3D&trackingId=rDYuJ7J9p0Fjo6WOlo13vQ%3D%3D&trk=flagship3_search_srp_jobs,electrical engineer,Sudan,
"Electronic Engineer
Electronic Engineer",,,https://www.linkedin.com/jobs/view/4457602129/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=yxQ82xEkGTdO14FmJ3Yx5g%3D%3D&trackingId=nQrZsmGn%2FFPFLZFI5PKJpg%3D%3D&trk=flagship3_search_srp_jobs,electrical engineer,Sudan,
"Research Engineer - Electrical, Mechanical & Chemical (Remote)
Research Engineer - Electrical, Mechanical & Chemical (Remote)",,,https://www.linkedin.com/jobs/view/4466362222/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=yxQ82xEkGTdO14FmJ3Yx5g%3D%3D&trackingId=ph15JTCllntWVDFFA73g%2Bg%3D%3D&trk=flagship3_search_srp_jobs,electrical engineer,Sudan,
"Senior RF Systems Test Engineer
Senior RF Systems Test Engineer",,,https://www.linkedin.com/jobs/view/4467195761/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=yxQ82xEkGTdO14FmJ3Yx5g%3D%3D&trackingId=yhWx110Yt8Y5ksWTufktig%3D%3D&trk=flagship3_search_srp_jobs,electrical engineer,Sudan,
Electrical Engineer | Remote,,,https://www.linkedin.com/jobs/view/4466385599/?alternateChannel=search&eBP=CwEAAAGguGIxvfG7gbYMvSswD07UjJrDaEQtuuvSIMkfogLCRx7Eb9GBzz58wnSJufPpJ06eaV0KXo5YurPPYKJRKjydYTUNIK6IH7ic2dTqyfF9x5vjwPnh0ctO5tAUztI9fOXENsgZw695hbt4CGoKnFBCokqNmexK7EIYDct7uVS0Vm6N9_6HkMETsEUcGCb4uib0FeRNA87JbttOR47J5s-KEu5peh270p-um4riFWDhdiC7qI1LJKh2WAb7w2RZSDk5iUv0huR2e7FHaOhYBoCT_OUlZDphYghcGqyGOAbwHYtsuHziIx2J_diXkwP0PQYWW86hX7oKB8J4X-KPrfxOsHbVVHriI2z50sGPO1W13YoUYm94e2hUNt2cHypwTckTlfK7I-X7cdjeLVefajJ2SXjwUCCyHK_W3vo4_mG8BwO2cTn_eerbNR19PZk-bc8yjlFsk4a8SlmHWxXFSICT6NYZX2gML6ukoJizMe8Tu01QrRO1uhulTCI&refId=yxQ82xEkGTdO14FmJ3Yx5g%3D%3D&trackingId=rDYuJ7J9p0Fjo6WOlo13vQ%3D%3D&trk=d_flagship3_search_srp_jobs,electrical engineer,Sudan,
"Instrumentation and Electrical Technician - Tamar
Instrumentation and Electrical Technician - Tamar with verification",,,https://www.linkedin.com/jobs/view/4385006518/?trk=flagship3_search_srp_jobs,instrumentation,Middle East,
"Graduate I&C Engineer
Graduate I&C Engineer with verification",,,https://www.linkedin.com/jobs/view/4443610273/?trk=flagship3_search_srp_jobs,instrumentation,Middle East,
"ENGINEER, TESTING & COMMI.
ENGINEER, TESTING & COMMI.",,,https://www.linkedin.com/jobs/view/4462782982/?trk=flagship3_search_srp_jobs,instrumentation,Middle East,
"Electrician – O&M – Power
Electrician – O&M – Power",,,https://www.linkedin.com/jobs/view/4467582424/?trk=flagship3_search_srp_jobs,instrumentation,Middle East,
"Fresh graduate Technicians
Fresh graduate Technicians with verification",,,https://www.linkedin.com/jobs/view/4463794630/?trk=flagship3_search_srp_jobs,instrumentation,Middle East,
"Maintenance and Engineering Intern - Umm Al Quwain (UAQ)
Maintenance and Engineering Intern - Umm Al Quwain (UAQ) with verification",,,https://www.linkedin.com/jobs/view/4464624934/?trk=flagship3_search_srp_jobs,instrumentation,Middle East,
