title,company,location,url,keywords,search_location,description
Field Specialist – Drilling Optimization Engineer,,,https://sa.linkedin.com/jobs/view/field-specialist-%E2%80%93-drilling-optimization-engineer-at-baker-hughes-4468631940?position=32&pageNum=0&refId=eiyJqYJW3GYBlcDRM26KXg%3D%3D&trackingId=wb%2FEqVroc8nkkvu1Q6QdHg%3D%3D,oil gas,Middle East,
Maintenance Junior Technician,,,https://sa.linkedin.com/jobs/view/maintenance-junior-technician-at-alkhorayef-petroleum-company-4458883933?position=34&pageNum=0&refId=eiyJqYJW3GYBlcDRM26KXg%3D%3D&trackingId=iIaN3rJpDoj7gtB48PetYg%3D%3D,oil gas,Middle East,
"Lead Design Engineer, Instrumentation & Automation (Offshore)",,,https://ae.linkedin.com/jobs/view/lead-design-engineer-instrumentation-automation-offshore-at-rejlers-4469107700?position=36&pageNum=0&refId=eiyJqYJW3GYBlcDRM26KXg%3D%3D&trackingId=a36YZTgYZKsbLgv44M6T7A%3D%3D,oil gas,Middle East,
Process Engineering Specialist - I&SRU,,,https://qa.linkedin.com/jobs/view/process-engineering-specialist-i-sru-at-qatarenergy-lng-4468374657?position=39&pageNum=0&refId=eiyJqYJW3GYBlcDRM26KXg%3D%3D&trackingId=msg8gJnz%2BdM8Sz30EFlDow%3D%3D,oil gas,Middle East,
CAD Technician,,,https://qa.linkedin.com/jobs/view/cad-technician-at-qatar-chemical-company-4453858880?position=46&pageNum=0&refId=eiyJqYJW3GYBlcDRM26KXg%3D%3D&trackingId=wYSawRPCXWBFzTMiAoYhzw%3D%3D,oil gas,Middle East,
Senior Pipelines Engineer,,,https://qa.linkedin.com/jobs/view/senior-pipelines-engineer-at-wood-4373292506?position=51&pageNum=0&refId=eiyJqYJW3GYBlcDRM26KXg%3D%3D&trackingId=SSFP14eRVD3ftaF1yiLtsA%3D%3D,oil gas,Middle East,
Lead Engineer – Rotating and Packages,,,https://ae.linkedin.com/jobs/view/lead-engineer-%E2%80%93-rotating-and-packages-at-rejlers-4458263890?position=53&pageNum=0&refId=eiyJqYJW3GYBlcDRM26KXg%3D%3D&trackingId=AI8OdlrPDmJfFdk%2BLJcMug%3D%3D,oil gas,Middle East,
Subsea SWAT Engineer,,,https://ae.linkedin.com/jobs/view/subsea-swat-engineer-at-noble-corporation-4422130880?position=56&pageNum=0&refId=eiyJqYJW3GYBlcDRM26KXg%3D%3D&trackingId=CzdAXnTRs7mqnEBW5sCvNA%3D%3D,oil gas,Middle East,
Engineering Manager,,,https://qa.linkedin.com/jobs/view/engineering-manager-at-wts-energy-4464767413?position=57&pageNum=0&refId=eiyJqYJW3GYBlcDRM26KXg%3D%3D&trackingId=5XpZkWc4w2xOQ4hmgvV3%2Fw%3D%3D,oil gas,Middle East,
Junior Sales Engineer,,,https://ae.linkedin.com/jobs/view/junior-sales-engineer-at-peak-energy-solutions-4463978626?position=60&pageNum=0&refId=eiyJqYJW3GYBlcDRM26KXg%3D%3D&trackingId=e9hRTiHX0dyAYQhf%2B1ZMgg%3D%3D,oil gas,Middle East,
SR. DRILLING ENGINEER,,,https://qa.linkedin.com/jobs/view/sr-drilling-engineer-at-qatarenergy-4465467576?trk=public_jobs_topcard-title,oil gas,Middle East,
Service Technician,,,https://sd.linkedin.com/jobs/view/service-technician-at-dal-group-engineering-division-ded-4466289776?position=1&pageNum=0&refId=bC0AP9OXkmi6xH%2FEFaJv9Q%3D%3D&trackingId=UqoAAbg97vJpJOG02hli1Q%3D%3D,electrical engineer,Sudan,
Service Technician,,,https://sd.linkedin.com/jobs/view/service-technician-at-dal-group-engineering-division-ded-4466289776?trk=public_jobs_topcard-title,electrical engineer,Sudan,
Senior Instrumentation Engineer,,,https://om.linkedin.com/jobs/view/senior-instrumentation-engineer-at-worley-4464037851?position=1&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=FrEfE%2FM2xA0fSkfRDrLetw%3D%3D,instrumentation,Middle East,
Senior Instrumentation Engineer,,,https://qa.linkedin.com/jobs/view/senior-instrumentation-engineer-at-worley-4418968334?position=2&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=a32G6LrpjnPvEtzvkhzw6Q%3D%3D,instrumentation,Middle East,
E & I Engineer,,,https://ae.linkedin.com/jobs/view/e-i-engineer-at-emerson-4465018769?position=3&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=to1qSdhmrngBSOjCLYx77g%3D%3D,instrumentation,Middle East,
GEN. INSTRUMENT TECHNICIAN II,,,https://qa.linkedin.com/jobs/view/gen-instrument-technician-ii-at-qatarenergy-4270021682?position=4&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=%2B3s5%2BdlR4HVUvgSolZKroQ%3D%3D,instrumentation,Middle East,
PMC Lead Instrumentation and Control Engineer,,,https://ae.linkedin.com/jobs/view/pmc-lead-instrumentation-and-control-engineer-at-wood-4461765733?position=5&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=xESATLnh5VzZE2zEJNMVog%3D%3D,instrumentation,Middle East,
Senior Instrumentation Engineer (Offshore),,,https://ae.linkedin.com/jobs/view/senior-instrumentation-engineer-offshore-at-penspen-4438488872?position=6&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=hDBQvVj%2F%2FirfiNisgobPdQ%3D%3D,instrumentation,Middle East,
Analyzer Technician,,,https://sa.linkedin.com/jobs/view/analyzer-technician-at-kbr-inc-4467070922?position=7&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=BFoTvh1KrisZfT%2FtO4vzwQ%3D%3D,instrumentation,Middle East,
Instrument & Control Technician,,,https://il.linkedin.com/jobs/view/instrument-control-technician-at-chevron-4403822394?position=8&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=8IxlX5Gs6nXIxMCp%2FgrSZQ%3D%3D,instrumentation,Middle East,
PMC Senior Instrumentation & Control Engineer,,,https://ae.linkedin.com/jobs/view/pmc-senior-instrumentation-control-engineer-at-wood-4462055801?position=9&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=onhyeunO169dwu0ihGnxpA%3D%3D,instrumentation,Middle East,
Instrumentation Technician,,,https://sa.linkedin.com/jobs/view/instrumentation-technician-at-lamprell-4466680452?position=10&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=pLI0BfdnVgZMhVh9z%2FMQ4w%3D%3D,instrumentation,Middle East,
Analyzer Engineer,,,https://kw.linkedin.com/jobs/view/analyzer-engineer-at-anton-4445846080?position=11&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=eu9HLItLnlekfWtTLNMP6g%3D%3D,instrumentation,Middle East,
Instrumentation and Electrical Technician - Tamar,,,https://il.linkedin.com/jobs/view/instrumentation-and-electrical-technician-tamar-at-chevron-4385006518?position=12&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=l8vf4jlt8jyybY3UjSCNAQ%3D%3D,instrumentation,Middle East,
Senior Instrumentation Engineer,,,https://qa.linkedin.com/jobs/view/senior-instrumentation-engineer-at-parsons-corporation-4468616345?position=13&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=OA7Oms3CJetMXNWdkFSK3g%3D%3D,instrumentation,Middle East,
Calibration Technician - Jeddah,,,https://sa.linkedin.com/jobs/view/calibration-technician-jeddah-at-mbrf-4456731935?position=14&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=Nytt%2BRNUUPbqQxBHQ69iVQ%3D%3D,instrumentation,Middle East,
Field Service Engineer,,,https://sa.linkedin.com/jobs/view/field-service-engineer-at-badger-meter-4418261831?position=15&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=z4%2BN0ZQHCU8tuQ8wZzTNgA%3D%3D,instrumentation,Middle East,
Analyzer Engineer,,,https://kw.linkedin.com/jobs/view/analyzer-engineer-at-anton-oss-4445836819?position=16&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=AVOWtRerUI4NdErcW0yVog%3D%3D,instrumentation,Middle East,
Lead Instrumentation and Control Engineer,,,https://ae.linkedin.com/jobs/view/lead-instrumentation-and-control-engineer-at-target-engineering-construction-co-llc-4462266980?position=17&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=iraKym9s4x%2FaTVb%2FiKVxzQ%3D%3D,instrumentation,Middle East,
Lead Instrumentation and Control Engineer - Greenfield,,,https://ae.linkedin.com/jobs/view/lead-instrumentation-and-control-engineer-greenfield-at-kbr-inc-4459356235?position=18&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=AFMKJAXRWMz5kF%2BieBuTog%3D%3D,instrumentation,Middle East,
Instrumentation Engineer,,,https://kw.linkedin.com/jobs/view/instrumentation-engineer-at-anton-4445834897?position=19&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=JoqCUCyuKHzFBu7X7L7lBQ%3D%3D,instrumentation,Middle East,
"Technician IV, Analyzer Job",,,https://sa.linkedin.com/jobs/view/technician-iv-analyzer-job-at-tasnee-4463469169?position=20&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=5i4JIVmToHdLTgLdNHY7bQ%3D%3D,instrumentation,Middle East,
Instrumentation Engineer,,,https://ae.linkedin.com/jobs/view/instrumentation-engineer-at-bk-gulf-llc-4459908728?position=21&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=UHhF%2BmknREihSUgwgQ%2FGIQ%3D%3D,instrumentation,Middle East,
Team Leader Instrument and Control Engineer,,,https://iq.linkedin.com/jobs/view/team-leader-instrument-and-control-engineer-at-geo-jade-middle-east-sbipro-fz-llc-4462223112?position=22&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=BjBnJrrNFK3c7uK4VBnKSw%3D%3D,instrumentation,Middle East,
Instrumentation Engineer,,,https://kw.linkedin.com/jobs/view/instrumentation-engineer-at-anton-oss-4445840076?position=23&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=3woU6IHq0tU9YeDhrBrcmg%3D%3D,instrumentation,Middle East,
Field Service Engineer - Instrumentation & Controls (Mark VIe/Mark VI/ Mark V),,,https://qa.linkedin.com/jobs/view/field-service-engineer-instrumentation-controls-mark-vie-mark-vi-mark-v-at-baker-hughes-4454048025?position=24&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=oAf0UVWR8vtRhm3VneQFAQ%3D%3D,instrumentation,Middle East,
Senior Instrumentation Control Engineer,,,https://ae.linkedin.com/jobs/view/senior-instrumentation-control-engineer-at-mcdermott-international-ltd-4466188446?position=25&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=ckzuxN8hqjJ%2FrAQMuIrVzg%3D%3D,instrumentation,Middle East,
Principal Instrumentation Designer,,,https://ae.linkedin.com/jobs/view/principal-instrumentation-designer-at-mcdermott-international-ltd-4445963239?position=26&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=aNCgoS6PImJx4bTSPLfzTw%3D%3D,instrumentation,Middle East,
Associate Engineer - ASI (Bahraini National),,,https://bh.linkedin.com/jobs/view/associate-engineer-asi-bahraini-national-at-yokogawa-4468397770?position=27&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=%2BkCw%2FOUEjXYFVNC%2BaVtWfw%3D%3D,instrumentation,Middle East,
Laboratory Technician,,,https://ae.linkedin.com/jobs/view/laboratory-technician-at-penta-global-engineering-4463419443?position=28&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=MNA9cYDJjFyY6ULdGp7NkQ%3D%3D,instrumentation,Middle East,
Commissioning Instrument & Control Specialist - Granulation,,,https://sa.linkedin.com/jobs/view/commissioning-instrument-control-specialist-granulation-at-sundus-4468395724?position=29&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=iOVvL29JXw4BKgo9pkIyag%3D%3D,instrumentation,Middle East,
TECHNICIAN - ANALYZERS,,,https://sa.linkedin.com/jobs/view/technician-analyzers-at-chevron-phillips-chemical-company-4461831131?position=30&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=kTJ28kuELoAIDUS5Ucf2KA%3D%3D,instrumentation,Middle East,
Senior Instrumentation & Control Engineer(System),,,https://ae.linkedin.com/jobs/view/senior-instrumentation-control-engineer-system-at-penspen-4400191238?position=31&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=KM57SKiey7GPlgh7%2Fn%2BZ3g%3D%3D,instrumentation,Middle East,
Field Service Engineer - Instrumentation & Controls (Mark VIe/Mark VI/ Mark V) (IRAQ Nationality Only),,,https://iq.linkedin.com/jobs/view/field-service-engineer-instrumentation-controls-mark-vie-mark-vi-mark-v-iraq-nationality-only-at-baker-hughes-4454046028?position=32&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=cF3Iu%2FGZvGsApg%2BdSqOdAQ%3D%3D,instrumentation,Middle East,
Senior Instrument Technician,,,https://sa.linkedin.com/jobs/view/senior-instrument-technician-at-yamama-cement-4465731133?position=33&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=dWhmkG7xLH145ToCIswb7g%3D%3D,instrumentation,Middle East,
Instrumentation & Control Engineer,,,https://ae.linkedin.com/jobs/view/instrumentation-control-engineer-at-stantec-4467155136?position=34&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=bNzXReQT6cOnHOWMmi4FvQ%3D%3D,instrumentation,Middle East,
l&C Technicians,,,https://sa.linkedin.com/jobs/view/l-c-technicians-at-acwa-china-4468844016?position=35&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=ljHzK0WvW9wsCtCJ8FA03A%3D%3D,instrumentation,Middle East,
Instrumentation Engineer,,,https://eg.linkedin.com/jobs/view/instrumentation-engineer-at-birla-carbon-egypt-4459939939?position=36&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=g9NGWa4M4qRhJcgLe85G8Q%3D%3D,instrumentation,Middle East,
Senior Instrumentation and Telecom Engineer,,,https://tr.linkedin.com/jobs/view/senior-instrumentation-and-telecom-engineer-at-south-stream-transport-b-v-4454490877?position=37&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=zJLvl56dsNOweVa5V0V68w%3D%3D,instrumentation,Middle East,
"Lead Design Engineer, Instrumentation & Automation (Offshore)",,,https://ae.linkedin.com/jobs/view/lead-design-engineer-instrumentation-automation-offshore-at-rejlers-4469107700?position=38&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=yfapClSQYqVR6yNgF2NLYA%3D%3D,instrumentation,Middle East,
Electrical and Instrumentation Engineer,,,https://ae.linkedin.com/jobs/view/electrical-and-instrumentation-engineer-at-gradiant-4447014129?position=39&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=FKr408R430V4SaG2emuOSA%3D%3D,instrumentation,Middle East,
Field Service Engineer,,,https://sa.linkedin.com/jobs/view/field-service-engineer-at-nov-4449283701?position=40&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=ZxLc7e7JSJKa9R2nzHVnlA%3D%3D,instrumentation,Middle East,
Analytical Service Engineer,,,https://eg.linkedin.com/jobs/view/analytical-service-engineer-at-emerson-4465816689?position=42&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=Q7kDK4TXiPy%2FK1wGk2Jetg%3D%3D,instrumentation,Middle East,
"Sr. Inspector, Electrical (Instrumentation & Automation)",,,https://sa.linkedin.com/jobs/view/sr-inspector-electrical-instrumentation-automation-at-arcelormittal-tubular-products-al-jubail-4462212062?position=43&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=CcfzI16NEUc2vzXzFnuHSw%3D%3D,instrumentation,Middle East,
Senior Instrumentation Designer,,,https://ae.linkedin.com/jobs/view/senior-instrumentation-designer-at-technip-energies-4463276857?position=44&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=TFSCNQ2gTLUXOGFjZskDTQ%3D%3D,instrumentation,Middle East,
Senior Design Instrumentation and Control Engineer - Ref MTYSHQ-34,,,https://sa.linkedin.com/jobs/view/senior-design-instrumentation-and-control-engineer-ref-mtyshq-34-at-tractebel-4457232512?position=45&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=ZSGNXtcfXTaZbay0xCxvjg%3D%3D,instrumentation,Middle East,
Instrument & Controls Engineer - Cyber Coordination,,,https://sa.linkedin.com/jobs/view/instrument-controls-engineer-cyber-coordination-at-air-products-4416628056?position=46&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=69mNWZCRn24P3eRt213G7g%3D%3D,instrumentation,Middle East,
Calibration Technician,,,https://sa.linkedin.com/jobs/view/calibration-technician-at-ue-systems-4464889287?position=47&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=lR%2BS7rOPfp4J0M3pc%2BQokg%3D%3D,instrumentation,Middle East,
Trainee Instrumentation Engineer (Emirati Hiring),,,https://ae.linkedin.com/jobs/view/trainee-instrumentation-engineer-emirati-hiring-at-rejlers-4458267798?position=48&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=wJATcoByEUiFaFiDyoL5Hg%3D%3D,instrumentation,Middle East,
E&I Engineer / Supervisor,,,https://om.linkedin.com/jobs/view/e-i-engineer-supervisor-at-larsen-toubro-4411232793?position=49&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=ADE8Lmt2QGMLRopdB0cWAQ%3D%3D,instrumentation,Middle East,
Electrical and Instrumentation Engineer,,,https://ae.linkedin.com/jobs/view/electrical-and-instrumentation-engineer-at-duncan-ross-consulting-4468638278?position=50&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=ocnxQOaZOAtbXiWeo5XAYA%3D%3D,instrumentation,Middle East,
Electromechanical Technician,,,https://sa.linkedin.com/jobs/view/electromechanical-technician-at-international-water-distribution-co-tawzea-4464742034?position=51&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=%2BiaVqNxzpm%2B9kybMVNNhVQ%3D%3D,instrumentation,Middle East,
Instrumentation Foreman,,,https://sa.linkedin.com/jobs/view/instrumentation-foreman-at-lamprell-4466685342?position=52&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=bSMXrrcIalIwR7pwCQh%2BHQ%3D%3D,instrumentation,Middle East,
Control Systems Engineer,,,https://sa.linkedin.com/jobs/view/control-systems-engineer-at-andritz-4467262620?position=53&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=hOlBvkHDwgeZUkpt6mrxCA%3D%3D,instrumentation,Middle East,
"Senior Engineer, I-C",,,https://ae.linkedin.com/jobs/view/senior-engineer-i-c-at-adnoc-group-4467061722?position=54&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=cDKu9WJpI9rMP1c%2BOdCD3w%3D%3D,instrumentation,Middle East,
Team Lead Instrumentation & Control,,,https://iq.linkedin.com/jobs/view/team-lead-instrumentation-control-at-ge-vernova-4452605040?position=55&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=dn468e6GEYdO7C3n5k4lnQ%3D%3D,instrumentation,Middle East,
Trainee Engineer,,,https://om.linkedin.com/jobs/view/trainee-engineer-at-yokogawa-4467278611?position=56&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=iazx7WniwWb6fHJAqnCjsA%3D%3D,instrumentation,Middle East,
QC inspector - Instrument - Project,,,https://sa.linkedin.com/jobs/view/qc-inspector-instrument-project-at-abdullah-a-al-barrak-son-co-4467044692?position=57&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=7%2FTMuC8dv3L6qMm%2BQ%2F1fOg%3D%3D,instrumentation,Middle East,
I&C Technician,,,https://sa.linkedin.com/jobs/view/i-c-technician-at-nawras-power-company-4458369696?position=58&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=D3DkLm7XmUpkW00VzUdfZg%3D%3D,instrumentation,Middle East,
I&C / OT Maintenance Engineer,,,https://tr.linkedin.com/jobs/view/i-c-ot-maintenance-engineer-at-enerjisa-%C3%BCretim-4455838959?position=60&pageNum=0&refId=7WNDp%2FMoJNMSyitduW0hOg%3D%3D&trackingId=XE1cHp%2B5k7yf8cRBzd%2FC8Q%3D%3D,instrumentation,Middle East,
Senior Instrumentation Engineer,,,https://om.linkedin.com/jobs/view/senior-instrumentation-engineer-at-worley-4464037851?trk=public_jobs_topcard-title,instrumentation,Middle East,
